customer_id,national_id,full_name,gender,date_of_birth,age,nationality,city,marital_status,dependents,education_level,employment_status,employment_sector,job_title,monthly_salary,years_of_employment,salary_frequency,customer_since,preferred_language,customer_status
CUS000144,1424479056,Talal Al-Bakri,Male,1991-07-20,33,Saudi,Jizan,Single,0,Bachelor,Government,Government,Police Officer,21163.0,10,Monthly,2009-01-10,Arabic,Suspended
CUS000145,1682875541,Raed Al-Johani,Male,1981-12-30,43,Expat,Mecca,Married,2,Bachelor,Government,Government,Nurse,29281.0,14,Monthly,2009-07-13,Arabic,Active
CUS000146,1401620687,Saad Al-Madani,Male,1985-03-16,40,Expat,Riyadh,Married,2,No Formal Education,Government,Government,Doctor,21179.0,10,Monthly,2010-12-17,English,Active
CUS000147,1672657956,Bushra Al-Otaibi,Female,1982-11-18,42,Saudi,Jeddah,Married,3,Bachelor,Private,Private,Logistics Coordinator,25178.0,4,Monthly,2005-04-01,English,Active
CUS000148,1146374038,Turki Al-Madani,Male,1981-09-09,43,Saudi,Riyadh,Married,3,Bachelor,Self-Employed,Self-Employed,Investor,40988.0,3,Monthly,2012-08-04,Arabic,Inactive
CUS000149,1729909212,Ibrahim Al-Shehri,Male,1964-03-20,61,Saudi,Riyadh,Single,0,Diploma,Government,Government,Nurse,15316.0,2,Monthly,2021-11-24,Arabic,Active
CUS000150,1425849041,Hamad Al-Bakri,Male,1970-02-08,55,Saudi,Jeddah,Divorced,3,High School,Private,Private,Customer Service,9052.0,5,Monthly,2019-02-28,Arabic,Active
CUS000151,1852595857,Lujain Al-Balawi,Female,2001-06-05,23,Saudi,Hail,Single,0,Bachelor,Private,Private,Sales Manager,11105.0,3,Monthly,2006-12-11,Arabic,Inactive
CUS000152,1571146233,Bader Al-Anzi,Male,1970-10-08,54,Saudi,Riyadh,Married,5,Diploma,Government,Government,Teacher,25807.0,23,Monthly,2013-05-13,English,Active
CUS000153,1878851291,Loai Al-Qahtani,Male,1971-12-25,53,Saudi,Jeddah,Married,3,Bachelor,Self-Employed,Self-Employed,Freelancer,22010.0,10,Bi-Monthly,2012-03-10,Arabic,Active
CUS000154,1961133227,Ghalib Al-Dawsari,Male,1987-11-26,37,Saudi,Taif,Single,0,High School,Private,Private,Customer Service,10189.0,13,Monthly,2016-12-15,English,Active
CUS000155,1333234502,Maha Al-Abbasi,Female,1960-04-18,65,Saudi,Jeddah,Married,4,Diploma,Private,Private,Operations Manager,22272.0,7,Monthly,2021-03-09,Arabic,Active
CUS000156,1225700427,Loai Al-Shammari,Male,1986-03-12,39,Saudi,Al Ahsa,Married,1,Master,Self-Employed,Self-Employed,Transport Owner,47280.0,15,Monthly,2017-03-09,Arabic,Active
CUS000157,1681325221,Hala Al-Asmari,Female,1975-01-30,50,Saudi,Riyadh,Widowed,2,Master,Government,Government,Army Officer,13809.0,6,Monthly,2019-06-26,Arabic,Active
CUS000158,1199567689,Lina Al-Zahrani,Female,1981-10-31,43,Saudi,Jeddah,Married,1,Diploma,Retired,Retired,Retired Government,11891.0,11,Monthly,2014-09-25,Arabic,Inactive
CUS000159,1469837972,Yazeed Al-Sulami,Male,1990-03-10,35,Saudi,Riyadh,Married,2,Diploma,Private,Private,Accountant,15706.0,2,Monthly,2014-06-07,Arabic,Active
CUS000160,1515556038,Reem Al-Thubaiti,Female,1991-03-14,34,Saudi,Jubail,Married,4,No Formal Education,Private,Private,HR Specialist,26149.0,4,Monthly,2010-07-22,Arabic,Active
CUS000161,1120974168,Hamad Al-Enezi,Male,2003-05-07,22,Saudi,Hail,Single,0,Bachelor,Retired,Retired,Retired Military,8702.0,2,Monthly,2023-05-08,English,Active
CUS000162,1466044145,Hala Al-Anzi,Female,1965-10-15,59,Saudi,Abha,Married,1,Master,Self-Employed,Self-Employed,Investor,13421.0,7,Monthly,2007-06-22,English,Active
CUS000163,1410859082,Najla Al-Bogami,Female,1987-03-11,38,Saudi,Riyadh,Married,4,Diploma,Private,Private,Customer Service,21363.0,3,Monthly,2019-10-10,Arabic,Active
CUS000164,1274158708,Osama Al-Balawi,Male,1998-07-07,26,Saudi,Al Ahsa,Single,0,Bachelor,Self-Employed,Self-Employed,Business Owner,35827.0,0,Monthly,2019-07-24,Arabic,Active
CUS000165,1619313893,Fahad Al-Harbi,Male,1972-07-24,52,Saudi,Jizan,Married,3,High School,Private,Private,Customer Service,13827.0,17,Monthly,2011-02-07,Arabic,Active
CUS000166,1155259447,Wafa Al-Bakri,Female,1984-05-06,41,Saudi,Jeddah,Married,3,High School,Private,Private,HR Specialist,16612.0,16,Monthly,2019-12-15,English,Active
CUS000167,1588567730,Omar Al-Thubaiti,Male,1965-03-07,60,Saudi,Dammam,Divorced,2,Diploma,Government,Government,Government Employee,14940.0,12,Monthly,2009-12-18,English,Active
CUS000168,1738180055,Bilal Al-Yami,Male,1976-10-01,48,Saudi,Jubail,Married,2,Diploma,Government,Government,Ministry Clerk,22533.0,5,Monthly,2017-02-26,Arabic,Active
CUS000169,1936928585,Osama Al-Balawi,Male,1978-03-16,47,Saudi,Jeddah,Widowed,3,No Formal Education,Retired,Retired,Retired Government,11853.0,17,Monthly,2015-06-17,Arabic,Active
CUS000170,1726717493,Hamad Al-Malki,Male,2003-04-15,22,Saudi,Riyadh,Married,5,,Government,Government,Doctor,14907.0,0,Monthly,2006-04-08,Arabic,Active
CUS000171,1486416739,Ibtisam Al-Sayyid,Female,1971-06-27,53,Saudi,Taif,Divorced,1,Bachelor,Government,Government,Army Officer,17043.0,13,Monthly,2013-06-03,Arabic,Active
CUS000172,1977921858,Yazeed Al-Balawi,Male,1988-11-06,36,Saudi,Jeddah,Divorced,1,PhD,Self-Employed,Self-Employed,Investor,44144.0,10,Monthly,2007-06-20,Arabic,Inactive
CUS000173,1722471108,Hatim Al-Malki,Male,1965-12-12,59,Saudi,Sakaka,Divorced,3,Diploma,Government,Government,Police Officer,25018.0,25,Monthly,2006-06-11,English,Active
CUS000174,1871074443,Ghalib Al-Qurashi,Male,1982-08-20,42,Saudi,Mecca,Married,1,,Government,Government,Teacher,27641.0,18,Monthly,2012-09-09,Arabic,Active
CUS000175,1420937033,Shatha Al-Zahrani,Female,1961-08-12,63,Saudi,Riyadh,Married,2,Diploma,Private,Private,Customer Service,14633.0,8,Monthly,2011-10-26,Arabic,Active
CUS000176,1961942251,Waleed Al-Khaldi,Male,1992-03-24,33,Saudi,Mecca,Single,0,Master,Private,Private,Financial Analyst,5759.0,10,Monthly,2008-04-09,Arabic,Active
CUS000177,1612517387,Maryam Al-Harbi,Female,2003-04-28,22,Saudi,Dammam,Single,0,Bachelor,Self-Employed,Self-Employed,Restaurant Owner,51176.0,0,Monthly,2007-08-08,Arabic,Active
CUS000178,1544052965,Yousef Al-Balawi,Male,1990-12-27,34,Saudi,Riyadh,Single,0,Bachelor,Private,Private,Marketing Manager,11983.0,0,Monthly,2007-07-10,Arabic,Active
CUS000179,1993305015,Rana Al-Rashidi,Female,1966-12-30,58,Saudi,Jeddah,Single,0,Master,Private,Private,Financial Analyst,4318.0,7,Monthly,2023-12-07,Arabic,Active
CUS000180,1226021864,Muhannad Al-Maghamsi,Male,1963-12-14,61,Saudi,Riyadh,Married,1,Diploma,Self-Employed,Self-Employed,Investor,56496.0,17,Monthly,2020-08-18,English,Active
CUS000181,1212942798,Saud Al-Bishi,Male,1976-09-09,48,Saudi,Medina,Divorced,2,Diploma,Private,Private,Financial Analyst,27954.0,3,Monthly,2016-09-15,Arabic,Active
CUS000182,1215430014,Hani Al-Ghamdi,Male,1997-09-30,27,Saudi,Khamis Mushait,Married,4,Bachelor,Private,Private,Accountant,9875.0,0,Monthly,2022-01-16,Arabic,Active
CUS000183,1155002408,Hessa Al-Anzi,Female,1986-06-09,38,Saudi,Medina,Married,1,Master,Retired,Retired,Retired Engineer,11349.0,13,Monthly,2016-03-21,Arabic,Active
CUS000184,1619816461,Shahad Al-Qurashi,Female,1964-04-26,61,Saudi,Dammam,Married,4,Diploma,Private,Private,HR Specialist,19561.0,22,Monthly,2018-12-03,English,Active
CUS000185,1718615243,Mazen Al-Dawsari,Male,1969-01-06,56,Saudi,Jeddah,Married,5,Diploma,Private,Private,HR Specialist,8477.0,13,Monthly,2023-01-28,Arabic,Active
CUS000186,1607511022,Arwa Al-Dossari,Female,1964-01-30,61,Saudi,Mecca,Married,1,Bachelor,Government,Government,Government Employee,29406.0,9,Bi-Monthly,2012-07-31,English,Active
CUS000187,1521126592,Aisha Al-Otaibi,Female,1968-07-23,56,Saudi,Mecca,Divorced,2,High School,Private,Private,Accountant,6599.0,17,Monthly,2018-09-22,English,Active
CUS000188,1429288079,Tariq Al-Zahrani,Male,1961-03-03,64,Saudi,Khobar,Married,4,Bachelor,Government,Government,,21874.0,11,Monthly,2010-10-05,Arabic,Active
CUS000189,1582727473,Nawaf Al-Shehri,Male,2001-03-24,24,Saudi,Taif,Single,0,Bachelor,Private,Private,Financial Analyst,22856.0,0,Monthly,2018-05-26,English,Active
CUS000190,1488756097,Sultan Al-Bakri,Male,1974-12-21,50,Saudi,Dammam,Married,4,Bachelor,Self-Employed,Self-Employed,Investor,16392.0,21,Monthly,2020-11-29,Arabic,Active
CUS000191,1411309968,Loai Al-Madani,Male,1980-12-30,44,Saudi,Arar,Married,1,Master,Private,Private,IT Specialist,6445.0,1,Monthly,2007-07-29,Arabic,Active
CUS000192,1823284212,Sanaa Al-Ruwaili,Female,1985-02-20,40,Saudi,Abha,Married,1,Bachelor,Government,Government,Administrative Staff,20140.0,1,Monthly,2018-12-30,Arabic,Active
CUS000193,1897983156,Wafa Al-Malki,Female,1974-03-03,51,Saudi,Riyadh,Married,2,High School,Self-Employed,Self-Employed,Trader,13379.0,4,Monthly,2008-04-26,Arabic,Active
CUS000194,1476983553,Noura Al-Bogami,Female,1980-06-30,44,Expat,Mecca,Widowed,3,Bachelor,Government,Government,Nurse,18722.0,2,Monthly,2021-04-07,Arabic,Active
CUS000195,1549175816,Majed Al-Anzi,Male,1997-12-22,27,Saudi,Hail,Single,0,Diploma,Self-Employed,Self-Employed,Restaurant Owner,6052.0,2,Monthly,2020-12-04,Arabic,Active
CUS000196,1466597469,Waleed Al-Sulami,Male,1978-07-23,46,Saudi,Yanbu,Married,3,Master,Private,Private,IT Specialist,14813.0,9,Monthly,2013-09-01,English,Active
CUS000197,1595354376,Lujain Al-Dossari,Female,1991-11-14,33,Saudi,Jeddah,Married,3,Bachelor,Government,Government,Army Officer,18550.0,1,Monthly,2012-04-18,English,Active
CUS000198,1260908861,Arwa Al-Otaibi,Female,1997-05-14,28,Saudi,Dammam,Divorced,2,Bachelor,Retired,Retired,Retired Teacher,7241.0,8,Monthly,2020-01-23,Arabic,Active
CUS000199,1649472420,Sara Al-Johani,Female,1999-06-04,25,Expat,Jeddah,Single,0,Master,Government,Government,Customs Officer,12175.0,0,Monthly,2018-01-09,English,Active
CUS000200,1706958746,Ghada Al-Balawi,Female,1960-08-01,64,Saudi,Riyadh,Married,1,Bachelor,Student,Student,University Student,1738.0,0,Monthly,2012-07-13,Arabic,Inactive
CUS000201,1948523253,Abeer Al-Shammari,Female,1991-06-15,33,Saudi,Buraidah,Married,5,Master,Government,Government,Engineer,21533.0,8,Monthly,2007-08-22,English,Inactive
CUS000202,1589536918,Tariq Al-Zahrani,Male,1975-06-30,49,Saudi,Najran,Single,0,High School,Government,Government,Engineer,27230.0,2,Monthly,2015-09-04,Arabic,Active
CUS000203,1262887371,Bilal Al-Malki,Male,1984-07-28,40,Saudi,Mecca,Married,1,High School,Government,Government,Nurse,26868.0,14,Monthly,2009-08-09,English,Active
CUS000204,1278691465,Arwa Al-Bishi,Female,1991-04-02,34,Saudi,Riyadh,Married,3,Bachelor,Government,Government,Nurse,11773.0,0,Monthly,2010-03-22,Arabic,Active
CUS000205,1515968822,Arwa Al-Bakri,Female,1972-12-07,52,Saudi,Abha,Married,2,High School,Self-Employed,Self-Employed,Freelancer,21213.0,4,Monthly,2013-11-01,English,Active
CUS000206,1833498251,Ibrahim Al-Rashidi,Male,1978-03-16,47,Saudi,Jeddah,Married,4,Bachelor,Private,Private,Customer Service,25451.0,16,Monthly,2019-09-04,Arabic,Active
CUS000207,1719135866,Mohammed Al-Thubaiti,Male,1980-01-07,45,Saudi,Riyadh,Married,4,Bachelor,Self-Employed,Self-Employed,Contractor,44529.0,8,Monthly,2013-09-30,English,Active
CUS000208,1325580609,Maha Al-Enezi,Female,2001-05-11,24,Saudi,Riyadh,Married,1,Bachelor,Government,Government,Ministry Clerk,17001.0,3,Monthly,2014-06-28,English,Active
CUS000209,1417874061,Abdulaziz Al-Khaldi,Male,1984-01-15,41,Saudi,Riyadh,Married,2,Master,Private,Private,Operations Manager,26137.0,2,Monthly,2011-11-08,Arabic,Active
CUS000210,1644290384,Osama Al-Bishi,Male,1986-06-08,38,Saudi,Dammam,Married,5,Bachelor,Private,Private,Marketing Manager,27034.0,13,Monthly,2017-04-23,English,Active
CUS000211,1462767277,Raed Al-Asmari,Male,1966-02-25,59,Saudi,Jeddah,Married,4,Master,Private,Private,Software Engineer,20745.0,20,Monthly,2007-09-10,English,Active
CUS000212,1388152727,Dalal Al-Dossari,Female,1989-08-20,35,Saudi,Riyadh,Married,4,Bachelor,Private,Private,Accountant,12063.0,15,Monthly,2011-04-02,English,Active
CUS000213,1830466821,Reem Al-Hamdan,Female,1966-12-18,58,Saudi,Jizan,Married,1,Bachelor,Private,Private,HR Specialist,26641.0,17,Monthly,2010-01-02,Arabic,Active
CUS000214,1126552687,Salman Al-Sulami,Male,1980-12-30,44,Saudi,Khamis Mushait,Married,3,Bachelor,Government,Government,Engineer,22265.0,14,Monthly,2006-12-24,Arabic,Active
CUS000215,1914123692,Nora Al-Abbasi,Female,1996-06-18,28,Saudi,Riyadh,Single,0,PhD,Self-Employed,Self-Employed,Business Owner,12409.0,3,Monthly,2009-11-21,Arabic,Active
CUS000216,1318203162,Loai Al-Bakri,Male,1976-06-04,48,Saudi,Riyadh,Married,1,,Self-Employed,Self-Employed,Freelancer,28858.0,5,Monthly,2022-09-12,Arabic,Active
CUS000217,1722738059,Tariq Al-Zahrani,Male,1983-11-12,41,Saudi,Medina,Married,2,Bachelor,Private,Private,Customer Service,22296.0,2,Monthly,2015-02-08,Arabic,Active
CUS000218,1111184654,Hala Al-Madani,Female,1988-09-13,36,Saudi,Riyadh,Married,3,Diploma,Government,Government,Army Officer,30550.0,9,Monthly,2010-12-02,Arabic,Active
CUS000219,1753753155,Hala Al-Bishi,Female,1989-04-06,36,Saudi,Riyadh,Married,4,High School,Government,Government,Doctor,22118.0,15,Bi-Monthly,2005-07-10,English,Active
CUS000220,1644892440,Aisha Al-Otaibi,Female,1970-02-14,55,Saudi,Jeddah,Married,2,No Formal Education,Private,Private,Customer Service,27180.0,0,Monthly,2022-02-23,Arabic,Active
CUS000221,1376833320,Bushra Al-Subaie,Female,1987-06-15,37,Saudi,Yanbu,Married,2,High School,Government,Government,Police Officer,22971.0,6,Bi-Monthly,2021-09-12,Arabic,Active
CUS000222,1835815026,Tariq Al-Abbasi,Male,1995-11-03,29,Saudi,Al Ahsa,Single,0,,Government,Government,Police Officer,26306.0,2,Monthly,2005-01-06,Arabic,Active
CUS000223,1508264108,Rayan Al-Khaldi,Male,1969-11-16,55,Saudi,Taif,Single,0,Bachelor,Self-Employed,Self-Employed,Contractor,18767.0,0,Monthly,2020-09-12,Arabic,Active
CUS000224,1667391729,Khalid Al-Johani,Male,1975-09-03,49,Saudi,Dammam,Married,4,Master,Private,Private,Logistics Coordinator,20718.0,8,Monthly,2007-01-31,Arabic,Active
CUS000225,1474601470,Majed Al-Mutairi,Male,1966-05-12,59,Saudi,Dammam,Married,2,Master,Private,Private,Marketing Manager,25823.0,6,Monthly,2017-09-18,Arabic,Active
CUS000226,1896333102,Faisal Al-Zahrani,Male,1986-11-01,38,Saudi,Jeddah,Married,3,High School,Government,Government,Nurse,24252.0,9,Monthly,2017-04-07,English,Active
CUS000227,1547602549,Dina Al-Maghamsi,Female,1992-11-30,32,Saudi,Mecca,Single,0,Bachelor,Retired,Retired,Retired Military,13328.0,12,Monthly,2006-04-21,Arabic,Active
CUS000228,1112249011,Osama Al-Yami,Male,1985-07-26,39,Saudi,Medina,Married,4,High School,Government,Government,Army Officer,34266.0,15,Monthly,2007-08-18,Arabic,Active
CUS000229,1565867862,Sanaa Al-Mutairi,Female,1983-04-06,42,Saudi,Khobar,Divorced,2,Bachelor,Self-Employed,Self-Employed,Trader,20589.0,8,Monthly,2023-07-10,Arabic,Active
CUS000230,1506901009,Layla Al-Qurashi,Female,1989-06-17,35,Saudi,Riyadh,Married,3,Bachelor,Student,Student,Vocational Student,2435.0,0,Weekly,2007-05-31,Arabic,Active
CUS000231,1876921897,Reema Al-Dossari,Female,2004-05-03,21,Saudi,Riyadh,Single,0,Diploma,Self-Employed,Self-Employed,Real Estate Developer,8194.0,0,Monthly,2005-02-09,Arabic,Active
CUS000232,1733650216,Hamad Al-Asmari,Male,2003-03-26,22,Saudi,Al Ahsa,Married,4,Master,Student,Student,University Student,702.0,0,Monthly,2014-03-12,Arabic,Inactive
CUS000233,1882665318,Turki Al-Dossari,Male,1996-10-28,28,Saudi,Jeddah,Married,1,High School,Private,Private,Operations Manager,21254.0,3,Monthly,2010-07-25,Arabic,Active
CUS000234,1741516850,Saad Al-Bakri,Male,1982-09-29,42,Saudi,Riyadh,Married,3,High School,Government,Government,Doctor,21293.0,9,Monthly,2017-06-15,Arabic,Active
CUS000235,1295417054,Nawaf Al-Zahrani,Male,1980-03-08,45,Saudi,Jeddah,Married,5,High School,Government,Government,Doctor,21497.0,9,Monthly,2008-09-10,Arabic,Active
CUS000236,1797883290,Reema Al-Otaibi,Female,2003-04-19,22,Saudi,Jeddah,Single,0,Diploma,Government,Government,Army Officer,12431.0,0,Monthly,2009-01-24,Arabic,Active
CUS000237,1870762721,Bader Al-Sayyid,Male,1995-07-13,29,Saudi,Riyadh,Single,0,Bachelor,Government,Government,Ministry Clerk,23594.0,1,Monthly,2011-02-21,English,Active
CUS000238,1537789903,Saud Al-Ghamdi,Male,1996-03-04,29,Saudi,Riyadh,Married,3,High School,Private,Private,Sales Manager,19977.0,0,Monthly,2023-10-16,Arabic,Active
CUS000239,1172670133,Asma Al-Zahrani,Female,1991-10-29,33,Saudi,Medina,Single,0,No Formal Education,Government,Government,Nurse,22732.0,6,Monthly,2011-02-02,Arabic,Suspended
CUS000240,1334595264,Fahad Al-Subaie,Male,1998-10-20,26,Saudi,Riyadh,Single,0,No Formal Education,Self-Employed,Self-Employed,Investor,19850.0,2,Bi-Monthly,2010-04-11,Arabic,Active
CUS000241,1657704688,Layla Al-Ruwaili,Female,1974-12-31,50,Saudi,Medina,Single,0,Bachelor,Government,Government,Government Employee,23313.0,2,Monthly,2008-07-25,Arabic,Inactive
CUS000242,1241966685,Arwa Al-Shammari,Female,1989-11-01,35,Saudi,Riyadh,Married,1,Bachelor,Private,Private,Sales Manager,21641.0,1,Bi-Monthly,2013-08-16,Arabic,Active
CUS000243,1539984049,Rana Al-Malki,Female,1989-11-23,35,Saudi,Riyadh,Married,1,PhD,Student,Student,Vocational Student,1571.0,0,Monthly,2012-10-16,Arabic,Active
CUS000244,1939438221,Hani Al-Zahrani,Male,1997-06-27,27,Saudi,Taif,Married,5,Bachelor,Government,Government,Nurse,27203.0,0,Monthly,2022-05-04,English,Active
CUS000245,1688261691,Faisal Al-Anzi,Male,1994-03-19,31,Expat,Khobar,Married,5,High School,Self-Employed,Self-Employed,Consultant,8469.0,4,Monthly,2010-12-16,English,Active
CUS000246,1611485321,Ghada Al-Ruwaili,Female,1964-09-14,60,Saudi,Dammam,Married,1,Master,Self-Employed,Self-Employed,Transport Owner,6408.0,12,Monthly,2017-10-02,Arabic,Active
CUS000247,1136260273,Salman Al-Qurashi,Male,1967-03-07,58,Saudi,Riyadh,Married,4,Diploma,Government,Government,,16652.0,0,Monthly,2023-06-18,Arabic,Active
CUS000248,1770869311,Sara Al-Malki,Female,1965-01-08,60,Saudi,Riyadh,Married,3,Bachelor,Private,Private,Logistics Coordinator,4590.0,2,Monthly,2021-06-19,English,Active
CUS000249,1924128772,Dina Al-Anzi,Female,2002-10-01,22,Saudi,Abha,Married,4,Bachelor,Government,Government,Doctor,21519.0,0,Monthly,2012-01-19,Arabic,Inactive
CUS000250,1575516555,Wafa Al-Harbi,Female,1966-02-13,59,Saudi,Riyadh,Single,0,Bachelor,Self-Employed,Self-Employed,Contractor,27864.0,20,Monthly,2006-10-20,Arabic,Active
CUS000251,1573205816,Hamad Al-Shehri,Male,1995-02-07,30,Saudi,Abha,Married,2,High School,Private,Private,Sales Manager,27100.0,4,Monthly,2019-12-10,Arabic,Active
CUS000252,1589857352,Talal Al-Mutairi,Male,1960-09-01,64,Saudi,Medina,Married,2,High School,Private,Private,Customer Service,9419.0,3,Monthly,2016-07-11,Arabic,Active
CUS000253,1571407952,Rana Al-Sulami,Female,1988-05-06,37,Saudi,Khobar,Married,2,Master,Self-Employed,Self-Employed,Trader,42112.0,6,Monthly,2018-08-20,Arabic,Active
CUS000254,1740104092,Rayan Al-Enezi,Male,1997-12-17,27,Saudi,Medina,Single,0,Master,Government,Government,Army Officer,19358.0,1,Monthly,2019-01-11,Arabic,Active
CUS000255,1502207830,Raed Al-Shehri,Male,1964-06-03,60,Saudi,Jeddah,Married,4,Bachelor,Self-Employed,Self-Employed,Business Owner,59767.0,7,Monthly,2019-09-21,Arabic,Active
CUS000256,1602927126,Talal Al-Otaibi,Male,1965-06-04,59,Saudi,Jeddah,Married,4,Bachelor,Retired,Retired,Retired Engineer,14165.0,20,Monthly,2016-03-28,Arabic,Active
CUS000257,1143894791,Shahad Al-Dossari,Female,2001-05-06,24,Saudi,Dammam,Married,5,Bachelor,Retired,Retired,Retired Engineer,10240.0,4,Monthly,2007-09-15,Arabic,Active
CUS000258,1912681727,Ibtisam Al-Abbasi,Female,1970-03-16,55,Saudi,Tabuk,Divorced,0,Bachelor,Self-Employed,Self-Employed,Real Estate Developer,23545.0,10,Monthly,2019-05-25,Arabic,Active
CUS000259,1802500403,Talal Al-Asiri,Male,1969-02-25,56,Saudi,Riyadh,Married,1,Diploma,Private,Private,Logistics Coordinator,9984.0,23,Monthly,2017-12-29,Arabic,Active
CUS000260,1320246575,Mazen Al-Otaibi,Male,1973-06-27,51,Saudi,Jeddah,Married,1,Bachelor,Student,Student,Vocational Student,1153.0,0,Monthly,2015-12-05,Arabic,Active
CUS000261,1711499269,Abeer Al-Ghamdi,Female,1979-07-17,45,Saudi,Jeddah,Single,0,No Formal Education,Government,Government,Army Officer,10287.0,14,Monthly,2016-03-24,Arabic,Active
CUS000262,1706665007,Reem Al-Malki,Female,1963-07-17,61,Saudi,Mecca,Divorced,3,Master,Private,Private,HR Specialist,14379.0,18,Monthly,2019-09-01,English,Active
CUS000263,1986282066,Hatim Al-Madani,Male,1992-01-19,33,Saudi,Riyadh,Single,0,Bachelor,Government,Government,Army Officer,22927.0,4,Monthly,2019-11-22,Arabic,Active
CUS000264,1536226836,Hamad Al-Asiri,Male,1987-04-06,38,Saudi,Najran,Married,5,Diploma,Student,Student,University Student,902.0,0,Monthly,2012-05-30,English,Active
CUS000265,1254957147,Dina Al-Dawsari,Female,1983-08-03,41,Expat,Mecca,Divorced,2,Master,Self-Employed,Self-Employed,Transport Owner,7869.0,4,Monthly,2012-04-22,Arabic,Active
CUS000266,1503993768,Aisha Al-Maghamsi,Female,2003-09-19,21,Saudi,Jizan,Single,0,Bachelor,Self-Employed,Self-Employed,Restaurant Owner,46628.0,0,Monthly,2006-06-17,Arabic,Active
CUS000267,1339252357,Bushra Al-Bishi,Female,1968-10-22,56,Saudi,Abha,Married,1,Bachelor,Government,Government,Government Employee,23835.0,23,Monthly,2015-02-05,English,Active
